"","playlist_name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","track.duration_ms","track.explicit","track.name","track.popularity","track.album.release_date","track.album.release_date_precision","key_name","mode_name","key_mode","genre"
"1090","Jazz Classics",0.371,0.0823,3,-20.45,1,0.0352,0.963,0.49,0.0838,0.0789,106.146,4,431266,FALSE,"Over The Rainbow",47,"1995-01-01","day","D#","major","D# major","jazz"
"1091","Jazz Classics",0.571,0.293,0,-11.914,0,0.0385,0.828,0.179,0.112,0.23,82.745,4,480000,FALSE,"Yams",47,"2000-01-01","day","C","minor","C minor","jazz"
"1092","Jazz Classics",0.483,0.186,7,-21.828,0,0.042,0.943,0.877,0.115,0.51,150.705,4,321951,FALSE,"Chloe",47,"2014-07-11","day","G","minor","G minor","jazz"
"1093","Jazz Classics",0.45,0.0288,7,-17.388,1,0.0467,0.994,0.895,0.118,0.358,130.838,4,274333,FALSE,"Goodbye, Old Girl",47,"1960-09-20","day","G","major","G major","jazz"
"1094","Jazz Classics",0.492,0.583,8,-9.927,1,0.19,0.673,2.38e-06,0.201,0.798,73.64,4,178533,FALSE,"Four Brothers",47,"1959-01-01","day","G#","major","G# major","jazz"
"1095","Jazz Classics",0.247,0.072,8,-13.544,1,0.032,0.975,0.631,0.101,0.0872,173.372,3,245880,FALSE,"Isfahan",47,"1967","year","G#","major","G# major","jazz"
"1096","Jazz Classics",0.621,0.197,7,-14.483,1,0.0573,0.99,0.878,0.152,0.569,120.194,4,214000,FALSE,"Stormy Weather",46,"2020-04-17","day","G","major","G major","jazz"
"1097","Jazz Classics",0.419,0.0284,0,-24.09,1,0.0357,0.987,0.586,0.105,0.121,71.502,4,216360,FALSE,"Someone To Watch Over Me",46,"1959-01-01","day","C","major","C major","jazz"
"1098","Jazz Classics",0.59,0.485,0,-5.262,0,0.197,0.81,0,0.281,0.695,148.851,4,147666,FALSE,"What A Little Moonlight Can Do - Remastered",46,"2004-01-01","day","C","minor","C minor","jazz"
"1099","Jazz Classics",0.587,0.673,10,-7.858,1,0.0509,0.744,0.00618,0.0721,0.788,123.407,4,385866,FALSE,"This I Dig Of You - Remastered 1999/Rudy Van Gelder Edition",46,"1960-10-01","day","A#","major","A# major","jazz"
"1100","Jazz Classics",0.46,0.633,5,-7.153,0,0.0404,0.613,0,0.274,0.515,106.331,3,503786,FALSE,"Speak No Evil - Remastered1998/Rudy Van Gelder Edition",46,"1966-06-01","day","F","minor","F minor","jazz"
"1101","Jazz Classics",0.444,0.339,3,-16.936,1,0.0418,0.66,0.103,0.163,0.656,142.112,4,456360,FALSE,"Blue Monk - Rudy Van Gelder Remaster",46,"1954","year","D#","major","D# major","jazz"
"1102","Jazz Classics",0.781,0.106,9,-17.396,0,0.0584,0.947,0.0835,0.12,0.313,113.528,4,407800,FALSE,"Louise",46,"1955-01-01","day","A","minor","A minor","jazz"
"1103","Jazz Classics",0.546,0.305,3,-10.934,1,0.0494,0.789,0.352,0.125,0.664,164.902,3,198800,FALSE,"Joy Spring",46,"1998-01-01","day","D#","major","D# major","jazz"
"1104","Jazz Classics",0.418,0.227,4,-15.537,0,0.0379,0.912,0.822,0.0956,0.21,103.586,4,395560,FALSE,"Weaver Of Dreams - Remastered 2003/Rudy Van Gelder Edition",46,"1961","year","E","minor","E minor","jazz"
"1105","Jazz Classics",0.653,0.368,10,-11.567,0,0.0439,0.875,0.00305,0.0972,0.249,117.161,4,524093,FALSE,"Django - Rudy Van Gelder Edition / Remastered 1999",46,"1999-01-01","day","A#","minor","A# minor","jazz"
"1106","Jazz Classics",0.417,0.11,5,-16.504,0,0.0405,0.951,0.721,0.174,0.22,57.312,4,313440,FALSE,"He's Younger Than You Are - From ""Alfie"" Score",46,"1966","year","F","minor","F minor","jazz"
"1107","Jazz Classics",0.605,0.376,5,-14.978,1,0.0322,0.253,0.207,0.117,0.948,131.927,4,370866,FALSE,"'Long As You Know You're Living Yours",46,"1974-10-01","day","F","major","F major","jazz"
"1108","Jazz Classics",0.585,0.375,2,-12.171,0,0.0504,0.78,0.00365,0.0806,0.665,72.59,4,367400,FALSE,"My Groove Your Move - Rudy Van Gelder Edition",46,"1960-01-01","day","D","minor","D minor","jazz"
"1109","Jazz Classics",0.552,0.171,2,-13.66,0,0.0544,0.955,0.877,0.122,0.152,102.408,4,244466,FALSE,"Polka Dots And Moonbeams - Remastered",45,"2001-01-01","day","D","minor","D minor","jazz"
"1110","Jazz Classics",0.484,0.635,0,-7.109,0,0.043,0.558,0,0.366,0.673,99.308,4,433106,FALSE,"Four",45,"1959","year","C","minor","C minor","jazz"
"1111","Jazz Classics",0.589,0.386,5,-8.013,0,0.0441,0.75,0,0.15,0.518,142.371,4,127800,FALSE,"Alone Together",45,"1958-11-03","day","F","minor","F minor","jazz"
"1112","Jazz Classics",0.651,0.143,5,-22.617,1,0.0531,0.752,0.421,0.138,0.601,78.792,4,519600,FALSE,"Comin' Home Baby",45,"2005-05-10","day","F","major","F major","jazz"
"1113","Jazz Classics",0.438,0.182,2,-15.209,0,0.0338,0.983,0.841,0.119,0.0639,65.535,3,284186,FALSE,"Nature Boy",45,"2011-08-26","day","D","minor","D minor","jazz"
"1114","Jazz Classics",0.554,0.222,7,-12.928,1,0.0296,0.646,1.06e-05,0.284,0.391,113.012,4,158106,FALSE,"I Could Write a Book",45,"1980","year","G","major","G major","jazz"
"1115","Jazz Classics",0.589,0.184,0,-12.282,1,0.049,0.631,0,0.0819,0.343,98.365,4,139200,FALSE,"Never Will I Marry",45,"1962","year","C","major","C major","jazz"
"1116","Jazz Classics",0.5,0.208,6,-14.235,1,0.0743,0.769,0.496,0.372,0.461,180.852,3,282666,FALSE,"Until The Real Thing Comes Along",45,"1958-01-01","day","F#","major","F# major","jazz"
"1117","Jazz Classics",0.308,0.114,5,-20.291,1,0.0399,0.912,0.919,0.169,0.163,79.261,4,439120,FALSE,"The Things We Did Last Summer",45,"2016-05-13","day","F","major","F major","jazz"
"1118","Jazz Classics",0.476,0.273,7,-17.457,0,0.0334,0.89,0.9,0.0978,0.164,117.779,4,392026,FALSE,"Stolen Moments",45,"1970","year","G","minor","G minor","jazz"
"1119","Jazz Classics",0.493,0.295,1,-15.536,1,0.0489,0.537,0.241,0.241,0.486,99.579,4,417320,FALSE,"Foolin' Myself",45,"1961-01-01","day","C#","major","C# major","jazz"
"1120","Jazz Classics",0.528,0.583,7,-8.776,0,0.0643,0.592,0,0.305,0.671,96.284,4,495373,FALSE,"A Night In Tunisia - Rudy Van Gelder Edition / 2003 Remaster",45,"1963","year","G","minor","G minor","jazz"
"1121","Jazz Classics",0.388,0.461,10,-11.718,0,0.0924,0.705,0,0.186,0.674,72.884,4,164840,FALSE,"Love For Sale - 1959 Version",44,"1959-01-01","day","A#","minor","A# minor","jazz"
"1122","Jazz Classics",0.393,0.0331,3,-17.548,0,0.0417,0.973,0.000965,0.11,0.159,85.773,3,180200,FALSE,"The Nearness Of You - Remastered",44,"1961","year","D#","minor","D# minor","jazz"
"1123","Jazz Classics",0.468,0.391,2,-13.196,0,0.0269,0.658,0.0617,0.111,0.342,142.413,4,550493,FALSE,"Questar",44,"1978-06-01","day","D","minor","D minor","jazz"
"1124","Jazz Classics",0.521,0.0995,8,-17.071,1,0.0372,0.987,0.944,0.109,0.227,63.155,4,338733,FALSE,"Danny's Dream",44,"1998-03-04","day","G#","major","G# major","jazz"
"1125","Jazz Classics",0.581,0.163,0,-16.612,0,0.0547,0.926,0.861,0.116,0.448,88.101,4,347773,FALSE,"Stella By Starlight",44,"2004-01-01","day","C","minor","C minor","jazz"
"1126","Jazz Classics",0.443,0.0711,1,-20.146,1,0.0486,0.989,0.894,0.101,0.596,175.02,4,172293,FALSE,"Blue Skies",44,"1997-01-01","day","C#","major","C# major","jazz"
"1127","Jazz Classics",0.701,0.0908,10,-20.601,1,0.0528,0.841,0.511,0.0883,0.0858,81.155,4,250853,FALSE,"Have You Met Miss Jones?",44,"2022-09-28","day","A#","major","A# major","jazz"
"1128","Jazz Classics",0.5,0.251,0,-12.981,0,0.0474,0.885,0.00165,0.248,0.697,174.935,4,186066,FALSE,"Bags' Groove",44,"1956","year","C","minor","C minor","jazz"
"1129","Jazz Classics",0.437,0.0857,0,-18.129,1,0.0384,0.84,0.641,0.0898,0.206,73.161,4,259413,FALSE,"For Lena And Lennie",44,"1962","year","C","major","C major","jazz"
"1130","Jazz Classics",0.573,0.247,5,-19.282,0,0.0627,0.713,5.64e-05,0.103,0.604,138.234,4,400446,FALSE,"Hipsippy Blues",44,"2020-07-17","day","F","minor","F minor","jazz"
"1131","Jazz Classics",0.529,0.0367,0,-21.63,1,0.0515,0.99,0.31,0.127,0.214,140.296,4,330693,FALSE,"How Long Has This Been Going On",44,"1962","year","C","major","C major","jazz"
"1132","Jazz Classics",0.579,0.566,0,-8.733,1,0.0531,0.754,0.538,0.0987,0.83,125.031,4,281986,FALSE,"Hoe Down",44,"1961-08-01","day","C","major","C major","jazz"
"1133","Jazz Classics",0.529,0.0582,8,-19.131,1,0.0617,0.883,0.125,0.116,0.357,93.486,4,271893,FALSE,"Makin' Whoopee",44,"1957-01-01","day","G#","major","G# major","jazz"
"1134","Jazz Classics",0.439,0.082,0,-17.066,1,0.0407,0.972,0.893,0.0913,0.492,124.69,4,195160,FALSE,"Lullaby Of The Leaves - 1998 Digital Remaster",44,"1998-01-01","day","C","major","C major","jazz"
"1135","Jazz Classics",0.503,0.344,1,-19.024,1,0.0369,0.673,0.381,0.096,0.468,108.489,4,191933,FALSE,"Windows",44,"1993-01-01","day","C#","major","C# major","jazz"
"1136","Jazz Classics",0.485,0.0735,6,-20.188,1,0.0709,0.784,0.855,0.0951,0.332,75.939,4,471173,FALSE,"Solitude",43,"1957","year","F#","major","F# major","jazz"
"1137","Jazz Classics",0.701,0.393,5,-9.868,1,0.155,0.919,0.384,0.0964,0.791,75.908,4,196640,FALSE,"Salt Peanuts",43,"1955-01-01","day","F","major","F major","jazz"
"1138","Jazz Classics",0.357,0.144,10,-11.261,1,0.0313,0.957,0.288,0.235,0.138,77.983,4,374626,FALSE,"Dorene Don't Cry, I - Remastered",43,"2005-01-01","day","A#","major","A# major","jazz"
"1139","Jazz Classics",0.516,0.101,10,-12.753,0,0.0513,0.966,3.89e-05,0.0906,0.31,137.832,4,245000,FALSE,"You Don't Know What Love Is",43,"1955-01-01","day","A#","minor","A# minor","jazz"
"1140","Jazz Classics",0.527,0.143,7,-22.39,1,0.0365,0.857,0.00219,0.18,0.43,101.037,4,150466,FALSE,"Vendome",43,"1960-01-01","day","G","major","G major","jazz"
"1141","Jazz Classics",0.54,0.327,2,-8.933,0,0.0363,0.868,0.356,0.121,0.356,96.224,4,473386,FALSE,"Lover Man - Remastered 2006/Rudy Van Gelder Edition",43,"1957-02-01","day","D","minor","D minor","jazz"
"1142","Jazz Classics",0.203,0.306,10,-12.366,0,0.0344,0.952,0.000307,0.281,0.0625,76.905,4,181493,FALSE,"Just Friends",43,"1955-04-12","day","A#","minor","A# minor","jazz"
"1143","Jazz Classics",0.564,0.305,10,-14.224,0,0.063,0.794,0.0983,0.152,0.571,115.739,4,266706,FALSE,"I Remember You",43,"1961-01-01","day","A#","minor","A# minor","jazz"
"1144","Jazz Classics",0.484,0.488,5,-9.127,0,0.048,0.867,0.141,0.147,0.426,149.977,4,173733,FALSE,"Koko - Original Take 2",43,"1956-01-01","day","F","minor","F minor","jazz"
"1145","Jazz Classics",0.431,0.511,0,-8.052,0,0.0554,0.75,6.22e-05,0.332,0.664,174.922,4,733066,FALSE,"Tenor Madness - Rudy Van Gelder Remaster",43,"1956","year","C","minor","C minor","jazz"
"1146","Jazz Classics",0.571,0.349,0,-10.584,0,0.042,0.525,0.00273,0.14,0.62,118.673,3,291840,FALSE,"Alone Together",43,"1956-01-01","day","C","minor","C minor","jazz"
"1147","Jazz Classics",0.456,0.205,11,-19.74,0,0.0452,0.952,0.889,0.101,0.31,111.5,4,377706,FALSE,"Senor Mouse",43,"1973-04-16","day","B","minor","B minor","jazz"
"1148","Jazz Classics",0.423,0.0418,10,-17.75,1,0.0323,0.953,0,0.125,0.137,105.901,4,178066,FALSE,"You Don't Know What Love Is",43,"1955","year","A#","major","A# major","jazz"
"1149","Jazz Classics",0.615,0.204,7,-16.075,1,0.0439,0.872,0.382,0.071,0.496,96.47,4,344066,FALSE,"Fair Weather - Remastered",42,"1958","year","G","major","G major","jazz"
"1150","Jazz Classics",0.633,0.069,9,-25.421,1,0.0656,0.994,0.872,0.0906,0.714,143.851,4,303872,FALSE,"The Plum Blossom - Remastered 2023",42,"2024-02-02","day","A","major","A major","jazz"
"1151","Jazz Classics",0.459,0.545,3,-9.626,1,0.055,0.781,0.00789,0.162,0.438,100.398,4,435440,FALSE,"Night Dreamer - Remastered 2004 / Rudy Van Gelder Edition",42,"1964-11-01","day","D#","major","D# major","jazz"
"1152","Jazz Classics",0.611,0.291,2,-18.392,1,0.0647,0.765,0.000133,0.0571,0.534,83.443,4,283740,FALSE,"Quick Trick",42,"2020-07-17","day","D","major","D major","jazz"
"1153","Jazz Classics",0.499,0.0808,8,-17.369,0,0.0427,0.989,0.799,0.0723,0.216,95.37,4,413306,FALSE,"My Sin - Remastered 2000/Rudy Van Gelder Edition",42,"2000-01-01","day","G#","minor","G# minor","jazz"
"1154","Jazz Classics",0.503,0.34,2,-9.034,0,0.0374,0.694,0,0.102,0.651,142.83,4,412653,FALSE,"Too Close For Comfort",42,"1957","year","D","minor","D minor","jazz"
"1155","Jazz Classics",0.552,0.509,0,-9.828,1,0.0428,0.605,0.509,0.0827,0.74,112.049,4,407600,FALSE,"St. Thomas",42,"1957-04","month","C","major","C major","jazz"
"1156","Jazz Classics",0.546,0.322,0,-19.111,1,0.037,0.662,0.0299,0.76,0.488,96.07,4,407586,FALSE,"One For Majid - Live",42,"2018-03-02","day","C","major","C major","jazz"
"1157","Jazz Classics",0.392,0.168,10,-22.249,1,0.0442,0.637,0.358,0.198,0.292,123.419,4,277800,FALSE,"Conference Of The Birds",42,"1973-06-20","day","A#","major","A# major","jazz"
"1158","Jazz Classics",0.559,0.11,5,-16.084,0,0.0688,0.774,0,0.0885,0.451,138.393,4,193760,FALSE,"Honeysuckle Rose",42,"1955-01-01","day","F","minor","F minor","jazz"
"1159","Jazz Classics",0.487,0.535,8,-8.47,0,0.0305,0.73,0.00414,0.0903,0.591,144.548,3,379000,FALSE,"Serenade To A Soul Sister - Remastered",42,"2004-01-01","day","G#","minor","G# minor","jazz"
"1160","Jazz Classics",0.472,0.285,9,-15.019,0,0.0342,0.921,0.133,0.115,0.236,126.309,3,394466,FALSE,"502 Blues (Drinkin' And Drivin') - Rudy Van Gelder Edition/2000 Digital Remaster/24 Bit Mastering",42,"1967","year","A","minor","A minor","jazz"
"1161","Jazz Classics",0.185,0.232,7,-13.854,0,0.0344,0.718,2.08e-05,0.0864,0.168,181.636,3,154706,FALSE,"I Thought About You",42,"1959-02-19","day","G","minor","G minor","jazz"
"1162","Jazz Classics",0.604,0.498,2,-9.905,1,0.0778,0.695,0.000786,0.528,0.733,96.097,4,207480,FALSE,"Main Stem",41,"1964-01-01","day","D","major","D major","jazz"
"1163","Jazz Classics",0.559,0.481,11,-18.153,0,0.0433,0.673,0.86,0.215,0.494,99.797,4,232377,FALSE,"Monticello",41,"2014-08-11","day","B","minor","B minor","jazz"
"1164","Jazz Classics",0.406,0.746,10,-7.838,1,0.0524,0.403,0.0816,0.305,0.59,93.056,4,441426,FALSE,"The Moontrane - Rudy Van Gelder 24Bit Mastering/Digital Remaster/1998",41,"1999-01-01","day","A#","major","A# major","jazz"
"1165","Jazz Classics",0.749,0.152,5,-16.745,0,0.0493,0.655,0.000254,0.086,0.292,101.779,4,232306,FALSE,"I Can't Give You Anything But Love",41,"1998-02-10","day","F","minor","F minor","jazz"
"1166","Jazz Classics",0.624,0.383,8,-10.561,1,0.0633,0.627,5.44e-06,0.0963,0.674,117.526,4,331266,FALSE,"Two Not One",41,"2005-10-18","day","G#","major","G# major","jazz"
"1167","Jazz Classics",0.583,0.461,5,-9.58,0,0.0482,0.668,0.17,0.162,0.516,131.878,4,545346,FALSE,"Blues Inn - Remastered",41,"2003-01-01","day","F","minor","F minor","jazz"
"1168","Jazz Classics",0.364,0.679,5,-9.923,0,0.0642,0.497,6.43e-06,0.217,0.45,79.9,3,718960,FALSE,"Inner Urge - Rudy Van Gelder Edition; 2004 Digital Remaster",41,"2004-01-01","day","F","minor","F minor","jazz"
"1169","Jazz Classics",0.405,0.0277,3,-21.897,1,0.033,0.97,0.534,0.114,0.279,51.059,4,222360,FALSE,"What's The Rush",41,"2020-03-27","day","D#","major","D# major","jazz"
"1170","Jazz Classics",0.559,0.288,5,-19.037,1,0.0381,0.885,0.926,0.642,0.474,87.998,3,420226,FALSE,"Waltz for Debby (Take 2) - Live",40,"1961","year","F","major","F major","jazz"
"1171","Jazz Classics",0.628,0.629,2,-10.234,0,0.0398,0.709,0.0583,0.0791,0.801,127.812,4,193466,FALSE,"Cottontail",40,"1966-01-01","day","D","minor","D minor","jazz"
"1172","Jazz Classics",0.476,0.192,2,-10.984,1,0.0374,0.827,0,0.226,0.275,139.074,3,157213,FALSE,"I'll Remember April",40,"1955-01-01","day","D","major","D major","jazz"
"1173","Jazz Classics",0.494,0.124,8,-15.862,1,0.0414,0.91,0.000164,0.0938,0.221,61.261,4,169737,FALSE,"Ain't Misbehavin",39,"2014-01-28","day","G#","major","G# major","jazz"
"1174","Jazz Classics",0.645,0.309,0,-16.798,0,0.0416,0.686,5.62e-06,0.243,0.824,104.792,4,235733,FALSE,"Sunday",39,"1992-01-01","day","C","minor","C minor","jazz"
"1175","Jazz Classics",0.412,0.434,0,-13.3,1,0.0483,0.509,0.00735,0.24,0.505,94.84,4,339066,FALSE,"Tetragon",40,"1968","year","C","major","C major","jazz"
"1176","Jazz Classics",0.485,0.34,2,-10.058,0,0.0294,0.121,5.05e-06,0.0895,0.17,90.857,4,180706,FALSE,"Cool Out",36,"1975-01-01","day","D","minor","D minor","jazz"
"1177","Jazz Classics",0.598,0.339,8,-8.876,1,0.0358,0.606,0.103,0.098,0.29,63.995,4,485226,FALSE,"In Your Own Sweet Way",33,"1958-02-03","day","G#","major","G# major","jazz"
"1178","Jazz Classics",0.515,0.198,5,-17.685,0,0.0912,0.937,0.793,0.282,0.38,70.081,4,191621,FALSE,"Stars Fell On Alabama",33,"1955","year","F","minor","F minor","jazz"
"1179","Jazz Classics",0.458,0.155,10,-17.853,1,0.0405,0.908,0.621,0.299,0.276,126.281,4,526892,FALSE,"Summertime",32,"1963","year","A#","major","A# major","jazz"
"1180","Jazz Classics",0.649,0.271,5,-15.198,0,0.0498,0.708,4.54e-06,0.124,0.626,126.026,4,441026,FALSE,"The Way You Look Tonight",31,"1996-05-25","day","F","minor","F minor","jazz"
"1181","Jazz Classics",0.35,0.607,5,-11.141,0,0.0498,0.794,0.446,0.116,0.597,187.101,4,422640,FALSE,"Autumn Leaves",56,"1974","year","F","minor","F minor","jazz"
"1182","Jazz Classics",0.355,0.152,5,-14.864,0,0.0401,0.924,0.0771,0.126,0.145,65.215,4,320773,FALSE,"They Say It's Wonderful",52,"1963-01-01","day","F","minor","F minor","jazz"
"1183","Jazz Classics",0.462,0.0536,8,-17.55,1,0.0321,0.96,0.000219,0.121,0.138,63.118,4,332120,FALSE,"Dedicated To You",52,"1963-01-01","day","G#","major","G# major","jazz"
"1184","Early New Age",0.208,0.153,6,-19.343,0,0.033,0.947,0.778,0.1,0.0385,89.653,3,354906,FALSE,"La petite fille de la mer - Remastered",58,"1973-01-01","day","F#","minor","F# minor","newage"
"1185","Early New Age",0.696,0.234,9,-14.991,1,0.112,0.28,0.0511,0.311,0.489,138.118,4,615693,FALSE,"Moments In Love",56,"1984-06-19","day","A","major","A major","newage"
"1186","Early New Age",0.184,0.0878,2,-20.655,0,0.0461,0.894,0.51,0.103,0.0374,64.248,4,478520,FALSE,"Lovesong from the Mountains",54,"2006-02-13","day","D","minor","D minor","newage"
"1187","Early New Age",0.301,0.223,0,-15.842,1,0.0435,0.928,0.945,0.182,0.143,139.497,3,193506,FALSE,"Aurora",48,"1982","year","C","major","C major","newage"
"1188","Early New Age",0.0904,0.349,7,-13.147,0,0.0348,0.842,0.0037,0.165,0.0337,172.691,4,459000,FALSE,"Oxygène, Pt. 1",47,"1976-12-05","day","G","minor","G minor","newage"
"1189","Early New Age",0.63,0.267,10,-14.834,0,0.0472,0.786,0.935,0.0862,0.504,133.291,4,210600,FALSE,"Desert Rain",45,"1986","year","A#","minor","A# minor","newage"
"1190","Early New Age",0.6,0.102,8,-18.369,1,0.0395,0.876,0.899,0.11,0.202,142.838,4,211666,FALSE,"Behind The Waterfall",45,"1985-01-01","day","G#","major","G# major","newage"
"1191","Early New Age",0.377,0.238,2,-19.388,0,0.0305,0.712,0.922,0.117,0.0722,58.722,4,288000,FALSE,"Rachel's Song",53,"1994-06-06","day","D","minor","D minor","newage"
"1192","Early New Age",0.349,0.364,5,-11.731,0,0.0354,0.31,0.784,0.584,0.133,76.544,3,147240,FALSE,"Down to the Moon",44,"1986-03-10","day","F","minor","F minor","newage"
"1193","Early New Age",0.286,0.239,4,-16.94,0,0.0327,0.493,0.755,0.0921,0.135,82.803,4,1397160,FALSE,"Tubular Bells - Pt. II",39,"1973-02-01","day","E","minor","E minor","newage"
"1194","Early New Age",0.182,0.0824,4,-22.399,0,0.0468,0.98,0.903,0.113,0.0389,151.087,4,499266,FALSE,"Kindred Spirit",51,"2006-02-13","day","E","minor","E minor","newage"
"1195","Early New Age",0.399,0.367,7,-14.815,1,0.0394,0.795,0.975,0.0758,0.218,166.89,4,228240,FALSE,"Lake of the Ozarks",46,"1981","year","G","major","G major","newage"
"1196","Early New Age",0.532,0.286,7,-12.329,0,0.0319,0.661,0.564,0.186,0.101,86.88,4,225786,FALSE,"The Mermaid",39,"1986","year","G","minor","G minor","newage"
"1197","Early New Age",0.6,0.641,5,-10.406,1,0.0377,0.212,0.832,0.144,0.155,113.746,4,425133,FALSE,"Equinoxe, Pt. 4",46,"1978-11-13","day","F","major","F major","newage"
"1198","Early New Age",0.556,0.284,9,-16.047,1,0.0288,0.149,0.808,0.297,0.087,84.202,4,344293,FALSE,"Alpha",43,"1976","year","A","major","A major","newage"
"1199","Early New Age",0.122,0.238,11,-18.753,1,0.0435,0.0471,0.923,0.122,0.218,86.55,4,349666,FALSE,"Deep Distance",37,"1977-01-01","day","B","major","B major","newage"
"1200","Early New Age",0.518,0.663,6,-8.286,1,0.0556,0.598,0.434,0.0497,0.726,109.225,4,440440,FALSE,"Behind the Gardens, Behind the Wall, Under the Tree...",38,"1981-09-14","day","F#","major","F# major","newage"
"1201","Early New Age",0.0942,0.0206,1,-30.4,1,0.0413,0.766,0.838,0.0851,0.038,83.671,4,351533,FALSE,"Clair de Lune, No. 3",37,"1986-11-18","day","C#","major","C# major","newage"
"1202","Early New Age",0.605,0.229,5,-16.3,1,0.034,0.936,0.86,0.1,0.0634,127.295,4,258000,FALSE,"Rain Forest",36,"1985-01-01","day","F","major","F major","newage"
"1203","Early New Age",0.325,0.0834,9,-23.197,1,0.0374,0.916,0.859,0.0963,0.0388,86.988,4,717706,FALSE,"Timeless",36,"1975-01-01","day","A","major","A major","newage"
"1204","Early New Age",0.0717,0.582,7,-10.294,0,0.0472,0.235,0.983,0.513,0.0397,77.082,3,196000,FALSE,"Oxygène, Pt. 3",43,"1976-12-05","day","G","minor","G minor","newage"
"1205","Early New Age",0.241,0.0133,4,-32.461,0,0.0492,0.991,0.813,0.149,0.0381,114.743,4,204000,FALSE,"Mumtaz Mahal",35,"1968-09-13","day","E","minor","E minor","newage"
"1206","Early New Age",0.568,0.417,8,-9.577,1,0.0311,0.64,0.509,0.103,0.623,151.567,4,217933,FALSE,"Flight Feet and Root Hands",37,"1984-09-17","day","G#","major","G# major","newage"
"1207","Early New Age",0.305,0.234,1,-18.255,1,0.0259,0.752,0.929,0.132,0.078,82.453,3,546106,FALSE,"To the Unknown Man",42,"1977","year","C#","major","C# major","newage"
"1208","Early New Age",0.378,0.324,3,-18.297,1,0.0373,0.468,0.963,0.226,0.0396,54.64,4,185773,FALSE,"Aldebaran",34,"1987","year","D#","major","D# major","newage"
